tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,gold_intent,notes,ai_intent,ai_reason
1868451,558133,True,Fri Oct 20 23:08:51 +0000 2017,Uber eats is confused https://t.co/u4ioL2Z9V3,1868450,,uber_eats_issue,,uber_eats_issue,Mentions Uber Eats issue
1305910,425175,True,Mon Oct 16 03:55:51 +0000 2017,Multiple times follow up for refund but only receive auto replies...No helpline is available https://t.co/cDNUyw8EZW,1305909,,refund_request,,refund_request,Following up on a refund request
1652231,311608,True,Tue Oct 17 14:16:28 +0000 2017,"@115873 your upfront price was 986 a dd charged 1683
Only 10 km added in drop point. 
No intimation. Even surge was not declared",1652230,,fare_or_charge_issue,,fare_or_charge_issue,Disputing a higher than expected fare
1344715,433579,True,Fri Oct 27 16:33:51 +0000 2017,@115877 4hours and zer0 response to my help request - poor form @115877 https://t.co/ADEIkYOrhe,1344714,,other_support_issue,,other_support_issue,Complaining about support response time
2899765,695774,True,Tue Nov 28 17:44:00 +0000 2017,@Uber_Support need help ASAP!! Why hasn’t my free ride added onto my account? Ps. That email is from October https://t.co/nSaYRZeziC,2899763,,other_support_issue,,other_support_issue,Inquiring about a missing free ride promotion
1790098,537717,True,Thu Oct 12 16:07:19 +0000 2017,@Uber_Support Can we use uberXL to carry a deconstructed/ unassambled baby crib? Dimension 32.5”x55”. Thank you,1790097,,other_support_issue,,other_support_issue,Inquiry about vehicle capacity for luggage/items
939467,342695,True,Sat Nov 25 16:39:03 +0000 2017,"@Uber_Support 
Need help with help...just signed up for ubereats driver. Account running. Got text to concent for background check. Went to partners.uber... no where to consent...???",939466,,account_access_issue,,account_access_issue,Issues with driver account setup and background check consent
1349397,434662,True,Fri Oct 27 17:36:18 +0000 2017,@115873 why can’t I get in my account???,1349395,,account_access_issue,,account_access_issue,Unable to access or log into account
578800,256281,True,Sun Dec 03 10:32:54 +0000 2017,@Uber_Support My account was hacked. How can I restore my account?,578798,,account_access_issue,,account_access_issue,Account hacked and needs restoration
962300,348345,True,Sat Oct 21 20:35:54 +0000 2017,"@Uber_Support Hi, can you please check your DM. I have an issue with a delivered order. Thank you.",962299,,uber_eats_issue,,uber_eats_issue,Mentions an issue with a delivered order.
38899,124489,True,Wed Nov 01 14:57:17 +0000 2017,"That's not fair that ur cc have a charge the day before it cut off, just because the uber's driver canceled..@115873",38898,,cancellation_issue,,cancellation_issue,Disputing a charge caused by a driver cancellation.
979322,352248,True,Wed Oct 11 19:58:21 +0000 2017,@115873 thanks for the ride this weekend. Your driver wanted to kill us. https://t.co/GxNzB9cPXQ,979321,,driver_issue,,driver_issue,Complaining about dangerous driver behavior.
1628607,498552,True,Sun Nov 05 15:28:49 +0000 2017,@Uber_Support hey I see a driver failed to give me a review and it dragged my score down. How can we correct this?,"1628606,1628608,1628609",,other_support_issue,,other_support_issue,Inquiring about passenger rating and driver review.
2575418,730300,True,Thu Nov 16 20:58:32 +0000 2017,"Hey @118730 what recourse do I have when. T driver cancels my trip 5 metres from me? I'm late now. Really, really late.",2575417,,cancellation_issue,,cancellation_issue,Complaining about a driver cancelling the trip.
2861133,753381,True,Tue Nov 28 03:15:59 +0000 2017,"@Uber_Support I have typed my complaint in the link you gave me, I am expecting a quick solution for this.",2861135,2861132.0,other_support_issue,,other_support_issue,General follow-up on a previously submitted complaint.
1759713,529652,True,Tue Nov 07 23:22:51 +0000 2017,@Uber_Support @Uber_Support  Tried that. Got an automated reply with a link to the cancellation policy. Not helpful.,1759712,1759714.0,cancellation_issue,,cancellation_issue,Mentions receiving a link to the cancellation policy.
2879827,799223,True,Tue Nov 28 08:18:55 +0000 2017,My midnight uber cost $40... then the driver cancelled...and then it went up to $87 . Why you gotta do me dirty like that @115873 ? https://t.co/EHXU7JtN9D,2879826,,fare_or_charge_issue,,fare_or_charge_issue,Complaining about a price increase/high fare after cancellation.
54353,128303,True,Fri Dec 01 22:16:11 +0000 2017,@Uber_Support see the DM please,54352,,other_support_issue,,other_support_issue,General request to check direct messages.
2419789,695158,True,Sun Oct 29 12:23:39 +0000 2017,"@115873 Driver didn’t turn up, charged me cancellation fee, help! Refund me! Poor driver https://t.co/oECzkPQvlE",2419787,,refund_request,,refund_request,Explicitly asks for a refund due to a cancellation fee.
860084,324207,True,Mon Oct 09 16:55:45 +0000 2017,@Uber_Support follow back need to DM.,860083,,other_support_issue,,other_support_issue,General request to DM with no specific issue details.
1454629,457616,True,Thu Nov 02 14:54:16 +0000 2017,Thanks to @115873 driver who pulled into PBL on M St. NE directly in front of 2 cyclists - definitely doing your part for safety.  #sarcasm,1454627,,driver_issue,,driver_issue,Complaint about unsafe driver behavior near cyclists.
2081674,615614,True,Tue Oct 10 16:31:10 +0000 2017,@Uber_Support please DM me. Approval issue,2081673,,account_access_issue,,account_access_issue,"Mentions an approval issue, which relates to account status."
1247359,412662,True,Thu Oct 26 01:02:25 +0000 2017,@Uber_Support I am now in another Uber car with the excellent Qayum in LM61 FSA who came in 2 mins. Plse sort out VN04FLO.,"1247357,1247361",,driver_issue,,driver_issue,Reporting a problem with a specific driver/vehicle.
465891,150624,True,Fri Dec 01 04:49:30 +0000 2017,"@Uber_Support STOP SENDING ME ON 10 MIN TRIPS FOR $3. YOU'RE KEEPING ME OUT OF THE BONUS ZONE! STOP BEING CHEAP, IF THE DELIVERY IS LESS THAN 1/3 OF THE DISTANCE I TRAVELED TO GET THERE, I'M LOSING MONEY. THE $ IN BONUS+ THE TIME I USED DRIVING SO FAR TO PICK IT UP!","465889,465898,465899,465900",,fare_or_charge_issue,,fare_or_charge_issue,Driver complaining about low fares and earnings per trip.
2111592,622835,True,Sun Oct 29 03:14:28 +0000 2017,@115877 It ruined the whole meal I want a FULL refund,2111591,2111593.0,refund_request,,refund_request,Explicitly requests a full refund for a ruined meal.
1366473,397595,True,Fri Oct 27 21:43:55 +0000 2017,If my @115873 driver fucking slams on the brakes again because he’d rather stare at women walking I swear to god,1366472,,driver_issue,,driver_issue,Complaint about dangerous driving and inappropriate driver behavior.
1853530,554630,True,Thu Oct 19 03:16:04 +0000 2017,"@Uber_Support @uber_support @115873 another cancellation, pissed to the core",1853529,1853531.0,cancellation_issue,,cancellation_issue,Complaint about ride cancellations.
1807836,379595,True,Sat Oct 14 11:17:27 +0000 2017,Am I allowed to take dogs in @Uber_Support?,"1807837,1807835",,other_support_issue,,other_support_issue,General policy inquiry about bringing dogs on rides.
1805571,320034,True,Wed Oct 18 02:25:19 +0000 2017,@115873 the your drivers asking customers for their destination before pick up at SFO is high. 3 cancelled rides because I know the rules.,1805570,,cancellation_issue,,cancellation_issue,Complaint about multiple cancelled rides by drivers.
1156792,392126,True,Tue Oct 24 16:13:26 +0000 2017,@Uber_Support done &amp; what about my docs being in review?,1156794,1156791.0,account_access_issue,,account_access_issue,Inquiring about driver document review status
2925010,255188,True,Wed Nov 29 03:11:31 +0000 2017,Lol My @115877 Driver Refused To Come To My Door &amp; Kept Beeping While My Whole Family Is Sleeping...,2925009,,driver_issue,,driver_issue,Driver refused to come to the door and kept beeping
2359083,681319,True,Mon Nov 13 20:02:30 +0000 2017,I’m about to delete @115873 ! You can’t contact them and they don’t have refund you your money!,2359081,,refund_request,,refund_request,Complaining about not receiving a refund
1630024,498910,True,Sun Nov 26 04:20:18 +0000 2017,"@Uber_Support Hi Team, I lost my mobile phone in the Cab yesterday .
I am not able to log in to my UBER account as i forgot my password. The forgot password verification code which is sent, goes to my phone which is inside the cab, hence, can you help me with this?",1630022,,account_access_issue,,account_access_issue,Cannot log in to account because phone is lost in the cab
1237678,410326,True,Thu Oct 26 01:43:53 +0000 2017,uber eats deadass banned my acct smh the shit I had to go thru just to get wing stop rn,1237677,,uber_eats_issue,,uber_eats_issue,Uber Eats account was banned
1666715,345301,True,Tue Oct 17 12:19:16 +0000 2017,@Uber_Support I can't screenshot on my credit card app. All I know is it was 14th October,1666714,1666716.0,payment_issue,,payment_issue,Issue with credit card app screenshot for verification
2219628,267114,True,Sun Nov 26 14:32:48 +0000 2017,"@115873 My driver really took 15 mins to go 5 minutes bc he went in a circle for 10 whole minutes ""following GPS"" now I'm late. Thanks, Uber.",2219627,,driver_issue,,driver_issue,Driver took a long route and went in circles
550012,248095,True,Sat Dec 02 18:38:23 +0000 2017,@Uber_Support I already sent in a complaint and was refunded my ride which I appreciate.  But it just seems the cars and drivers are declining rapidly.  Last week the cars windows didn’t go up.  This week the driver was impaired,550011,550013.0,driver_issue,,driver_issue,Complaint about impaired driver and poor vehicle quality
1977583,585609,True,Wed Nov 01 20:35:15 +0000 2017,@Uber_Support how soon can someone help me cause I need to go somewhere. I can't wait any longer Im just going to use lyft,1977585,1977581.0,other_support_issue,,other_support_issue,Asking for urgent support response
667990,279243,True,Thu Oct 05 11:30:41 +0000 2017,@Uber_Support My wife forgot her telephone in the car and as her phone is inside the car with her account is impossible to reach the driver.,667988,,other_support_issue,,other_support_issue,Lost phone in the car and cannot contact driver
1573203,484926,True,Tue Oct 17 04:19:47 +0000 2017,"@115873 @Uber_Support @146956 @Uber_Support @115873 @261903  need immediate help, as driver is calling and threatening","1573204,1573205,1573200",1573206.0,driver_issue,,driver_issue,Driver is calling and threatening the customer.
2893891,802038,True,Tue Nov 28 15:32:54 +0000 2017,"@115873 @Uber_Support If they return them at all, that is. My driver says he has my phone but is still not cooperating to return it...","2893889,2893892",2893893.0,driver_issue,,driver_issue,Driver is not cooperating to return a lost phone.
460172,224352,True,Fri Dec 01 01:33:10 +0000 2017,"@115873 @Uber_Support , any idea about why can’t i see my bill amount https://t.co/0OX4ungIdw",460170,,app_or_technical_issue,,app_or_technical_issue,"Customer cannot see their bill amount, indicating a technical issue."
2578837,653556,True,Thu Nov 16 21:46:26 +0000 2017,@Uber_Support just had the worst experience with my driver! went to the meeting spot on my app. The driver called me shouting to go somewhere else and couldn’t understand him. He hung up on me. Ride cancelled and still charged. Unacceptable,2578836,,cancellation_issue,,cancellation_issue,Ride was cancelled and customer was still charged.
1715692,519589,True,Tue Nov 07 03:28:53 +0000 2017,Disappointed that there is no direct number to reach @Uber_Support @115873 for my urgent matter!!,1715690,,other_support_issue,,other_support_issue,Complaint about the lack of a direct support phone number.
2167295,635985,True,Thu Nov 09 09:24:53 +0000 2017,"Payment shows up via web, but not in the app, so I can't ride.  Help! @115873",2167293,,app_or_technical_issue,,app_or_technical_issue,Payment info is not syncing between web and app.
2923023,808910,True,Wed Nov 29 02:23:36 +0000 2017,"@115877 is definitely one of the worst food delivery apps I've ever used. The user interface is terrible, submits your unfinished order without your consent. Doesn't give you a grace period to cancel along with their customer service being horrible. Katrina ""the manager""",2923022,,uber_eats_issue,,uber_eats_issue,Complaint about the UberEATS app interface and ordering process.
2820766,786027,True,Mon Nov 27 06:31:47 +0000 2017,Ordered @McDonalds via @115877. They it was delivered. It wasn't. I was waiting outside. Never again. So heartbreaking. I just wanted a Big Mac.,2820764,,uber_eats_issue,,uber_eats_issue,UberEATS order was marked as delivered but was not received.
107786,139951,True,Thu Nov 23 19:20:40 +0000 2017,@Uber_Support I got a response from you guys around 10 mins back and the response prior to that was more than 12 hours ago.,107785,107787.0,other_support_issue,,other_support_issue,Complaint about slow customer support response times.
1532582,475362,True,Sun Nov 26 02:35:13 +0000 2017,@Uber_Support driver didn’t turn up but still claims journey happened. Please help https://t.co/WOPHhkv5WN,1532581,,trip_issue,,trip_issue,Driver did not show up but claimed the trip happened.
63254,130516,True,Thu Nov 02 10:38:29 +0000 2017,@Uber_Support They answered me the same thing for the third time but i'm unable to reply \o/ It's a joke right ?,63255,63253.0,other_support_issue,,other_support_issue,Frustration with support communication and inability to reply
175039,157074,True,Fri Nov 24 23:35:37 +0000 2017,@Uber_Support I have all my documents uploaded. It asks for my vehicle information. I put in information.,175038,,account_access_issue,,account_access_issue,Issues with uploading vehicle documents and account setup
1539391,477165,True,Sat Nov 04 01:33:08 +0000 2017,@Uber_Support who do I contact about charges to my credit card when I haven't even taken an uber?...,1539390,,fare_or_charge_issue,,fare_or_charge_issue,Disputing unexpected charges on credit card without taking a ride
2414594,694047,True,Tue Nov 14 14:37:36 +0000 2017,Disappointed that I had @148768 donuts confirmed on @115877 only for the order to be cancelled 15 minutes later...,2414593,,uber_eats_issue,,uber_eats_issue,Food order cancelled after confirmation
2532240,720665,True,Thu Nov 16 07:02:23 +0000 2017,"@Uber_Support Guys, can you get someone to act on the support enquiry I have raised?   —&gt; I’m unable to update my mobile number on the Uber app as I used the same number with a different email on UberEats",2532239,,account_access_issue,,account_access_issue,Unable to update mobile number due to account conflict
2254001,656577,True,Sat Nov 11 03:38:18 +0000 2017,When your driver added 15 + min to a 10 min ride and @115873 doesn’t refund you...they charge you $2 extra. #CustomerService ?,2254000,,fare_or_charge_issue,,fare_or_charge_issue,Disputing extra charge and lack of refund for a longer route
2596527,735185,True,Fri Nov 17 04:16:12 +0000 2017,@Uber_Support  https://t.co/0x4eNzxw7C,2596536,2596520.0,other_support_issue,,other_support_issue,Only contains a link with no text context
1996557,590373,True,Sun Nov 26 10:47:11 +0000 2017,"@115873 Florida, 3 different drivers canceled pickups from aventura Jewish center. I hope you are not violating non discrimination rules. Please be aware, thanks",1996555,,driver_issue,,driver_issue,"Multiple drivers cancelling pickups, potential discrimination"
1896207,122022,True,Wed Oct 18 12:24:15 +0000 2017,"Frustrating not being able to use #uber eat app, uber deactivated my account and now no member staff is able to reactivate it @Uber_Support",1896206,,account_access_issue,,account_access_issue,Account deactivated and unable to reactivate
299151,137237,True,Fri Oct 06 19:50:49 +0000 2017,"What is it with ORL @115873 drivers? Cannot read turn by turn. Select pickup point at hotel, dude stops on street. Sorry bruh, ain’t doin that","299150,299152",,driver_issue,,driver_issue,Driver navigation and pickup location issue
488724,227723,True,Fri Dec 01 15:33:21 +0000 2017,@Uber_Support I am very unhappy with Uber's customer support. I did mention that I am unable to find my trip receipt when I login to Uber via the internet. You could have helped me connect with my driver or at least locate the trip receipt.,488722,488726.0,app_or_technical_issue,,app_or_technical_issue,Unable to find trip receipt on the website
2732546,765956,True,Tue Oct 31 18:18:37 +0000 2017,@Uber_Support High I sign up yesterday loaded all my documents how long before approval? Thanks,2732545,,account_access_issue,,account_access_issue,Inquiring about account approval status
2026654,599309,True,Sun Oct 29 01:59:50 +0000 2017,I placed the same order TWICE on @115877 and I’ve had issues both times. And they aren’t responding to my emails....🤔,2026653,,uber_eats_issue,,uber_eats_issue,Issues with placed orders
1275803,418636,True,Mon Oct 16 02:14:27 +0000 2017,@Uber_Support Ride pass! I need a ride pass! I'm a local spending $300 a month to commute across town!,1275802,,other_support_issue,,other_support_issue,Inquiring about ride pass availability
1849242,553693,True,Sun Oct 29 23:49:18 +0000 2017,@115873 I've had the worst issue with my account for over a week with no help from your app help. Is there anyone who could actually help?,1849241,,account_access_issue,,account_access_issue,Unresolved account issue
478950,228811,True,Fri Dec 01 12:33:56 +0000 2017,@Uber_Support Boycotting your service until this is resolved.,478952,478949.0,other_support_issue,,other_support_issue,General complaint and boycott threat
833455,318471,True,Wed Oct 18 20:07:11 +0000 2017,"@Uber_Support Still no DM.  Just looking for some help in setting up a designated pick up for 10,000 seat arena to avoid some traffic issues for attendees",833457,833454.0,other_support_issue,,other_support_issue,Requesting help setting up a pickup zone for an event
713280,151680,True,Fri Oct 06 10:00:10 +0000 2017,@Uber_Support out here hitting Folks with double fees @115879 for the reason of vacation it is this is sheer madness,713279,,fare_or_charge_issue,,fare_or_charge_issue,Disputing double fees
2400425,454544,True,Fri Oct 20 12:22:25 +0000 2017,"@Uber_Support 

And the help pages say that you weren't charged with cancellation fees. Like seriously is it joke to you guys. ?

(2/2)",2400422,,cancellation_issue,,cancellation_issue,Disputing cancellation fees
1587464,224935,True,Sat Nov 04 19:47:23 +0000 2017,@Uber_Support i just loged on today and is saying i have been on for 8 hours can some one look in to mu account looks like a ststem glitch,1587463,,app_or_technical_issue,,app_or_technical_issue,App glitch showing incorrect online hours
821175,315597,True,Sun Oct 08 19:51:54 +0000 2017,"@Uber_Support Geneva, Switzerland",821177,821174.0,other_support_issue,,other_support_issue,Only mentions a location with no specific issue
921223,338687,True,Sat Oct 21 04:11:33 +0000 2017,@Uber_Support Just had a driver refuse my destination in DC. Was charged $20 to go around the block. Would like full refund to CC please.,921222,,refund_request,,refund_request,Explicitly requests a full refund for the trip
488752,231383,True,Fri Dec 01 15:58:56 +0000 2017,@115873 Charging me £50 for a spilt drink in a car after the driver promised me he wouldn't and that it was all ok 😾,488750,488755.0,fare_or_charge_issue,,fare_or_charge_issue,Disputing an unexpected cleaning charge
1601876,491718,True,Sun Nov 05 05:52:39 +0000 2017,When your @115873 driver is an ass hole xx,1601875,,driver_issue,,driver_issue,Complaining about driver behavior
